"author","author_date","committer","committer_date","sha","additions","deletions","total"
"junegunn","2015-09-22 04:16:10","junegunn","2015-09-22 04:16:50","ad7e433a7d5e68d749fa6da4e284de1ffa3ea99c","6","5","11"
"junegunn","2015-09-20 05:09:54","junegunn","2015-09-20 05:10:43","5a60aa5050b1128d1498d280b1a0c15f98a78aa6","9","27","36"
"junegunn","2015-09-19 15:17:44","junegunn","2015-09-19 15:17:44","ebea470875a1f31b8d3b4b937be28d30462a397b","6","18","24"
"junegunn","2015-09-19 13:51:12","junegunn","2015-09-19 13:51:12","d980e00961e64c12c28fe6adb209a6c0a652efd1","11","9","20"
"junegunn","2015-09-19 13:27:09","junegunn","2015-09-19 13:27:09","987799f8fbd2367fe99383a1ddf9ddf5d4ed253f","9","11","20"
"junegunn","2015-09-19 13:18:04","junegunn","2015-09-19 13:18:04","d2f3604c1dd176b485ab82cebc956560f2e73657","11","9","20"
"junegunn","2015-09-19 09:39:09","junegunn","2015-09-19 09:39:09","72cc558fdc4547f4ec919af5952efea9de28bb9e","1","1","2"
"junegunn","2015-09-19 09:33:25","junegunn","2015-09-19 09:33:25","6bc3fe6e67e1a9f6d80d47c03dc6f4f3f4453380","27","10","37"
"junegunn","2015-09-18 01:26:04","junegunn","2015-09-18 01:28:09","93988780484c9e77dc468ed7e1b9be05c7335f7d","2","2","4"
"junegunn","2015-09-18 01:25:07","junegunn","2015-09-18 01:25:07","ca19762e58533c6d7c7b25d7fcc41dc7ea898b3e","6","8","14"
"junegunn","2015-09-18 00:59:40","junegunn","2015-09-18 00:59:40","8764be07e2c97b667bd8437417e0a592082a918d","1","1","2"
"junegunn","2015-09-15 10:04:53","junegunn","2015-09-15 10:04:53","2022a3ad96f027e056e4fcce11fee0976db657d1","44","70","114"
"junegunn","2015-09-15 04:21:51","junegunn","2015-09-15 04:21:51","65d9d416b4300e85304fd158d9df2f6272590849","20","76","96"
"junegunn","2015-09-14 06:48:44","junegunn","2015-09-14 06:49:19","fa2f9f1f21bb41ac915a564fbf45b1bf50e40546","1","1","2"
"junegunn","2015-09-12 04:31:07","junegunn","2015-09-12 04:31:07","c656cfbdce00f04391931e66a59106ad8a12dd82","14","25","39"
"junegunn","2015-09-12 03:50:32","junegunn","2015-09-12 03:50:32","de829c09385c7db074001467873620117e20237a","4","10","14"
"junegunn","2015-09-12 02:37:55","junegunn","2015-09-12 02:37:55","64443221aab288a3069d01cdaf86706c6c1d91f3","58","112","170"
"junegunn","2015-09-12 02:00:30","junegunn","2015-09-12 02:00:30","9017e297417bc20c89e1e7c9ce47f1c2fbbfd5fc","3","7","10"
"junegunn","2015-09-07 09:40:39","junegunn","2015-09-07 09:40:39","0a22142d88ae6cf65d3c9801978241554c3ee968","1","3","4"
"junegunn","2015-09-05 12:39:12","junegunn","2015-09-05 12:39:12","ac160f98a8f5aa9ad148a7c6e694b10586652824","3","4","7"
"junegunn","2015-08-31 16:13:35","junegunn","2015-08-31 16:13:35","62e01a2a62ac2d4a8ee4c87723f689516e710828","1","1","2"
"junegunn","2015-08-31 15:51:28","junegunn","2015-08-31 15:51:28","5660cebaf66b47f927d468422b7c1ad516c32916","1","6","7"
"junegunn","2015-08-30 12:21:13","junegunn","2015-08-30 12:21:13","a7e588ceac0f7250b0d257ec29e1a08354f2cad8","1","1","2"
"fazibear","2015-08-29 18:09:10","fazibear","2015-08-30 12:05:24","5baf1c55362e08c05a80ef822f83598839559093","1","1","2"
"junegunn","2015-08-28 17:36:27","junegunn","2015-08-28 17:36:27","9a2d9ad947bfdec98987bf965d38cfd26ae60356","4","9","13"
"junegunn","2015-08-28 12:23:10","junegunn","2015-08-28 12:23:10","90b0cd44ac8fb9a6965c3dcf050f0e6aa2e90121","10","22","32"
"junegunn","2015-08-28 09:38:47","junegunn","2015-08-28 09:38:47","698e8008df42d863af01a8da81f560f295f728ea","5","24","29"
"junegunn","2015-08-27 13:50:34","junegunn","2015-08-27 13:50:59","1de4cc3ba862ace3f78db395a2bd1dfa21e4798e","1","6","7"
"junegunn","2015-08-27 13:48:42","junegunn","2015-08-27 13:48:42","0d66ad23c61e799ff05c2291b0e8c9540ff7e23e","1","2","3"
"junegunn","2015-08-26 18:28:05","junegunn","2015-08-26 18:28:05","7f7741099bd30649adac92551912b97475b9c202","21","44","65"
"junegunn","2015-08-26 14:58:18","junegunn","2015-08-26 14:58:18","5a72dc6922b51977d46d92a649f5c9ce67003bcf","3","3","6"
"junegunn","2015-08-26 14:35:31","junegunn","2015-08-26 14:35:31","80ed02e72ee3c5d408d1b8f5a81fb43e18a87ed1","0","10","10"
"junegunn","2015-08-23 16:52:16","junegunn","2015-08-23 16:52:16","8fb31e1b4d25ef20d039e919e8d7712d2ad6a96c","1","1","2"
"junegunn","2015-08-22 10:30:21","junegunn","2015-08-22 10:33:04","148f21415a9d2019617d3620e661caf57a677ade","0","3","3"
"junegunn","2015-08-19 10:42:06","junegunn","2015-08-19 10:42:06","1c31e07d34ab53e83106bd40c28a8d5bc5ea2f46","7","12","19"
